,Unnamed: 0,title,abstract,affiliation_code,affiliation_name,affiliation_city,affiliation_country,category,average_length,polarity,subjectivity,passive_active
452,452,Align2Ground: Weakly supervised phrase grounding guided by image-caption alignment,"We address the problem of grounding free-form textual phrases by using weak supervision from image-caption pairs. We propose a novel end-to-end model that uses caption-to-image retrieval as a downstream task to guide the process of phrase localization. Our method, as a first step, infers the latent correspondences between regions-of-interest (RoIs) and phrases in the caption and creates a discriminative image representation using these matched RoIs. In the subsequent step, this learned representation is aligned with the caption. Our key contribution lies in building this 'caption-conditioned' image encoding, which tightly couples both the tasks and allows the weak supervision to effectively guide visual grounding. We provide extensive empirical and qualitative analysis to investigate the different components of our proposed model and compare it with competitive baselines. For phrase localization, we report an improvement of 4.9% and 1.3% (absolute) over the prior state-of-the-art on the VisualGenome and Flickr30k Entities datasets. We also report results that are at par with the state-of-the-art on the downstream caption-to-image retrieval task on COCO and Flickr30k datasets.",60019647,Georgia Institute of Technology,Atlanta,United States,"['1712', '1707']",21.25,0.01703296703296703,0.43479853479853475,1
454,454,Performance measures of online warehouse service system with replenishment policy," All rights reserved.In this work, we studied an inventory model with a single-component preservation system and the replenishment schedule as decision variables. The system has characteristics with three distinct states. The productive items are maintained in the warehouse, the items are serviced on demand of the customers, any defective items are to be serviced if it serviceable or discarded. The system is monitored periodical intervals, and the warehouse system is maintained with frequent observations and inspections. Based on the request of the customer the products are serviced. If any defective product is serviced then the customer has the right to the returned product with a new item or amount paid. The defective items that are returned from the customers re-entered into the service system after repair or discarded as scrap. The key intention of the paper is to minimize the optimization of cost, minimal time service, and effective stock of the warehouse. The produced results show that effective improvement with existing metrics. Finally, we formulated an inventory model for the stochastic optimal performance measures of various parameters.",60026146,"Gandhi Institute of Technology and Management, Visakhapatnam",Visakhapatnam,India,['1706'],17.8,0.19220779220779222,0.629025974025974,0
455,455,Integrated intelligent computing for heat transfer and thermal radiation-based two-phase MHD nanofluid flow model,", part of Springer Nature.In this work, novel application of integrated computational heuristics is presented for computational fluid mechanics problem arising in the study of heat transfer and thermal radiation in two-phase magnetohydrodynamic (MHD) fluid flow model involving nanoparticles using the accurate approximation ability of neural networks hybrid with global exploration of genetic algorithm aided with local search exploitation of sequential quadratic programming. The networks are designed and arbitrarily combined to formulate mean squared error-based objective function for solving and governing nonlinear nanofluidic system. The designed methodology is evaluated to study the dynamics of the system by means of velocities, temperature and concentration profiles for prevailing factors based on variation in Reynolds and Schmidt numbers, as well as, rotation, radiation, magnetic, thermophoretic and Brownian parameters. The pragmatic worth of the scheme is established through statistical inferences in terms of accuracy, convergence and complexity metrics.",60038814,Pakistan Institute of Engineering and Applied Sciences,Islamabad,Pakistan,"['1712', '1702']",36.0,0.03194444444444445,0.2578703703703704,1
456,456,Quinoxalinones Based Aldose Reductase Inhibitors: 2D and 3D-QSAR Analysis," KGaA, WeinheimIn the present work, 2D- and 3D-quantitative structure-activity relationship (QSAR) analysis has been employed for a diverse set of eighty-nine quinoxalinones to identify the pharmacophoric features with significant correlation with the aldose reductase inhibitory activity. Using genetic algorithm (GA) as a variable selection method, multivariate linear regression (MLR) models were derived using a pool of molecular descriptors. All the six-descriptor based GA-MLR QSAR models are statistically robust with coefficient of determination (R2)>0.80 and cross-validated R2>0.77. The derived GA-MLR models were thoroughly validated using internal and external and Y-scrambling techniques. The CoMFA like model, which is based on a combination of steric and electrostatic effects and graphically inferred using contour plots, is highly robust with R2>0.93 and cross-validated R2>0.73. The established QSAR and CoMFA like models are proficient in identify key pharmacophoric features that govern the aldose reductase inhibitory activity of quinoxalinones.",60014713,National Organization for Drug Control and Research Egypt,Cairo,Egypt,['1706'],23.833333333333332,0.08916666666666667,0.41916666666666663,0
458,458,Simulation of model predictive controller based oscillatory water pumping system for residential applications," All rights reserved.The utilization of renewable energy sources has been rising from the last few years due to their enormous advantages. This paper presents the design of bladeless wind turbine utilizing the principles of the wind. It involves design of model predictive controller based maximum power point tracking system which tracks the voltage, current and power of the bladeless wind turbine. This paper also involves the design of water pumping system with the utilization of single phase induction motor and so the design of single phase inverter has been proposed. It presents the battery management system which continuously monitors the charging and discharging states of the battery based up on the power requirement. The entire system was designed and the results have been analyzed using MATLAB Simulink.",114211054,Vignan’s Foundation for Science,Guntur,India,['1706'],21.333333333333332,-0.05848214285714286,0.36190476190476195,0
459,459,A novel approach to solve the problems with network structure,"In Analytic Network Process method (ANP), the complex relationships among different levels of decision, transactions, and feedbacks of criteria and alternatives are considered for calculating the weight of elements. However, a large number of pair-wise comparisons in ANP, and the difficulties in understanding the methods used for comparison by the expert have reduced the efficiency and practicality of this method. The present study aimed to eliminate such problems by providing a new approach using the best–worst method. The proposed approach requires less comparison data, which results in creating more consistent comparisons, and obtaining more reliable results. In addition, this method can be easily used by the experts. Finally, a numerical example was provided to describe the proposed method and evaluate its capability.",60026914,Shiraz University,Shiraz,Iran,['1703'],20.333333333333332,0.1306096681096681,0.4610930735930736,1
460,460,"Correction to: Digitalization in knowledge work: the dream of enhanced performance (Cognition, Technology & Work, (2019), 21, 2, (237-252), 10.1007/s10111-018-0501-3)",", part of Springer Nature.According to decision by the rector of University of Tampere, a version of the paper was submitted and published due to negligence.",60011170,Tampereen Yliopisto,Tampere,Finland,"['1709', '1706']",26.0,-0.125,0.375,1
461,461,Are the stock prices influenced by the publication of the annual financial statements? Evidence from the Dow Jones Industrial Average,"The impact of financial statements on the stock prices of listed companies after its publication has been reported and analyzed in several studies. On the basis of financial reporting, the evaluation of a company’s financial performance requires taking into account a plurality of indicators, which are related to profitability, liquidity and managerial performance. In this paper, we investigate whether the publication of the annual financial statements can influence the stock prices of listed companies. Empirical time series data of companies listed on the Dow Jones Industrial Average (DJIA) are used adopting a regression approach. From a different perspective of other papers the regression model proposed considers stock returns measured from the publication of the form 10-k to the disclosure of the quarterly financial statements in May. The obtained results confirm that stock prices are affected by the publication of the financial statements. Finally, the performed analysis also provides some useful guidelines to managers and investors.",60010146,Università degli Studi di Catania,Catania,Italy,['1703'],22.142857142857142,0.008928571428571428,0.20535714285714285,1
462,462,Multi-tuned radiofrequency coil using microfluidically tunable capacitor for magnetic resonance imaging/spectroscopy at 7-tesla,"r.l.-All rights reserved.Multi-nuclear magnetic resonance imaging and spectroscopy are considered valuable tools due to their capability of diagnosis and monitoring of several diseases. They require multinuclear Radiofrequency coils in order to interrogate the proton (1H) and other nuclei (X-nuclei) in the human body. Such coils provide anatomical images by acquiring (1H) spectra and metabolites information by acquiring spectra of X-nuclei. In addition, the high signal received from proton (1H) is used for B0 shimming purposes. However, the signal strength for these X-nuclei is too low. Hence, the signal-to-noise-ratio is low. The main advantages of using multinuclear Radiofrequency coils are that they speed up the imaging process and reduce the spatial positioning error that might arise when replacing the Radiofrequency coil in order to perform imaging of different nuclei. In addition, comfortable environment will be provided for patients by avoiding any inconvenience of moving out and asking to replace the coils. In this paper, a multi-tunable microstrip transmission line Radiofrequency coil has been designed by using microfluidically tunable Radiofrequency capacitor. This capacitor offers a wide range of capacitance tuning which extends between Cmin=1.76 pF and Cmax=48.7 pF. Hence, a wide range of resonant frequencies (fmin=75 MHz-fmax=298 MHz) can be offered by this coil in order to excite several nuclei at a field strength of 7-Tesla.",60108982,"Arab American University, Palestine",Jenin,Palestine,"['1711', '1708', '1705']",19.454545454545453,0.025111111111111115,0.33488888888888896,1
463,463,Efficient Packings of Unit Squares in a Large Square,"How efficiently can a large square of side length x be packed with non-overlapping unit squares? In this note, we show that the uncovered area W(x) can be made as small as O(x3 / 5). This improves an earlier estimate which showed that W(x)=O(x(3+2)/7logx).",60121653,Department of Computer Science and Engineering,San Diego,United States,['1703'],22.0,-0.01190476190476191,0.44285714285714284,1
464,464,Assessment of stress/strain in dental implants and abutments of alternative materials compared to conventional titanium alloy—3D non-linear finite element analysis,"The aim of this study was to assess the stress/strain in dental implant/abutments with alternative materials, in implants with different microgeometry, through finite element analysis (FEA). Three-dimensional models were created to simulate the clinical situation of replacement of a maxillary central incisor with implants, in a type III bone, with a provisional single crown, loaded with 100 N in a perpendicular direction. The FEA parameters studied were: implant materials—titanium, porous titanium, titanium-zirconia, zirconia, reinforced fiberglass composite (RFC), and polyetheretherketone (PEEK); and abutment materials—titanium, zirconia, RFC, and PEEK; implant macrogeometry—tapered of trapezoidal threads (TTT) and cylindrical of triangular threads (CTT) (ø4.3 mm × 11 mm). Microstrain, von Mises, shear, and maximum and minimum principal stresses in the structures and in peri-implant bone were compared. There was increased stress and strain in peri-implant bone tissue caused by implants of materials with lower elastic modulus (mainly for PEEK and RFC). They also presented higher concentration of stresses in the implant itself (especially RFC). Zirconia implants led to lower stress and strains in peri-implant bone tissue. Less rigid abutments (RFC and PEEK) associated with titanium implants led to higher stress in the implant and in peri-implant bone tissue. The TTT macrogeometry showed a higher stress concentration in the implant and peri-implant bone tissue. The stress/strain in peri-implant bone tissue and implant structures were affected by the material used, where reduced values were caused by stiffer materials. Lower stress/strain values were obtained with cylindrical implants of triangular treads.",60111064,"IMED, Passo Fundo",Passo Fundo,Brazil,"['1709', '1706']",22.09090909090909,0.0753968253968254,0.44047619047619047,1
465,465,Modeling of the inking apparatus of the sheet printing machine," All rights reserved.The ink apparatus was considered as a dynamic system formed by a combination of rollers and cylinders. The transition characteristic of the ink apparatus was considered as a natural reaction of this model to various external influences. For research, a single-capacitance model of an ink apparatus is proposed. The flow of ink through a series of rollers and cylinders that form a baseline is considered. To determine the amount of ink, the power conditions of the ink machine are considered. Presumably, the power of the ink unit is pulsed. The amount of ink passing through each contact node in one printing cycle. A model of the distribution of ink layers in the ink apparatus of a sheet printing machine is built. A method for calculating the distribution of ink layers in the ink apparatus for letterpress and offset printing machines has been developed. The regularity of the distribution of ink across the maximum and minimum layers is established. Also determined the total amount of ink accumulated in the ink apparatus. For the unsteady mode, the change in the volume of ink in the stream was characterized by the equation of a single-capacitance model of the ink apparatus. The equation of non-stationary mode is obtained. The dynamic characteristic of a single-capacitance model made it possible to determine the unevenness of the ink layer on the form in the case of a pulsed power supply of the ink apparatus. The extension of the proposed methodology to ink apparatus with branched streams of ink makes it possible to use this method for the study of ink apparatus of different designs. Also, the presentation of an ink apparatus in the form of a single-capacitance object creates the prerequisites for a more accurate description of its properties in transition modes.",60071968,Azerbaijan Technical University,Baku,Azerbaijan,['1706'],18.625,0.06904761904761905,0.5035714285714286,0
466,466,Fast update of sliced voxel workpiece models using partitioned swept volumes of three-axis linear tool paths,", part of Springer Nature.This paper presents a new and effective method to achieve fast machining simulation via the frame-sliced voxel representation (FSV-rep) workpiece modeling environment. The FSV-rep workpiece modeling scheme has been demonstrated as an efficient and accurate geometric modeling format for simulating general milling operations. The method presented in this paper specifically targets linear tool paths in three-axis milling. Based on the boundary representation of the linear tool swept volume and the voxel space for modeling the workpiece, it partitions the swept volume into a set of elemental regions, named as the swept volume regions (SVRs). With SVRs, the best performance of FSV-rep workpiece model update in three-axis milling is achieved. In the representative case studies, up to an order of magnitude faster computational performance has been observed compared to the generic approach of approximating the tool swept volume as a set of sampled tool instances. In addition, the quality of the simulated machined surface is much improved due to the use of non-approximated tool swept volumes. The efficient way to use SVRs in FSV-rep workpiece model update and the specific qualities of SVRs enabling the observed superior performance are also discussed in the paper.",60010365,The University of British Columbia,Vancouver,Canada,"['1712', '1706']",24.625,0.28739669421487607,0.44435261707988977,1
467,467,Multiple sensing resources in cognitive radio systems,"r.l.-All rights reserved.– This paper aims to improve the detection accuracy of the energy detection-based cognitive radio system using machine learning while varying the number of cognitive radios used for sensing. It has been an exploratory study in order to identify a suitable number of machine learning-enabled cognitive radios that could be used to improve the performance of the system in terms of sensitivity. Several machine learning techniques have been tested at a low SNR (-25dB) in order to simulate conditions where energy detectors perform poorly. The number of cognitive radios has been varied from three to eighteen in order to explore the potential of increasing the data available for machine learning. Results have revealed that with three cognitive radios, the overall detection accuracy of 97% could be achieved in the energy-detection based system despite the low SNR condition. It has also been discovered that increasing the number of cognitive radios has improved the True positive rate for primary user detection from 98% to >99% with Fine Tree algorithm but at the expense of the overall accuracy of the system. Therefore, demands of specific applications are required in order to identify the number of cognitive radios to employ. Overall, the research presents the potential of using a minimal resource-demanding cognitive radio sensing method (energy detection) for sensing without compromising the detection accuracy of the system. It also improves the spectrum utilization of the system by reducing the probability of false alarms considerably. It highlights improvements that can be made to the conventional energy-detection system through machine learning while retaining the simplicity of the cognitive radio system. Copyright © 2019 Praise Worthy Prize S.r.l.-All rights reserved.",60104814,"University of Engineering and Technology, Peshawar",Peshawar,Pakistan,"['1711', '1708', '1705']",25.0,0.08259121830550402,0.4608379715522572,1
468,468,"Correction to: Equilibrium and pricing analysis for an unreliable retrial queue with limited idle period and single vacation (Operational Research, (2018), 10.1007/s12351-018-0437-7)","In the original publication of the article, the below-mentioned equations had been incorrectly published.The corrected equations are given as follows:(formula presented).",60069703,Fuyang Teachers College,Fuyang,China,['1703'],21.0,0.375,0.75,1
469,469,Simulation study of fatigue lifetime in PE100 pipes," All rights reserved.The fatigue lifetime predictions for semi-crystalline polymer, high density of polyethylene HDPE cases, is a new research problem, this work is focused on a simulation of the fatigue lifetime in PE100 pipes under internal pressure taking into account the influence of dimension parameters and internal pressures using the AFGROW software. Where, the developing numerical models gives an advantage of studying the problems more efficiently, since also very long-time processes can be simulated and analyzed in shorter times and different time frames of the process. The fracture m the service mechanics tools have been used to gain information on the resistance to crack growth. Furthermore, a fracture mechanics extrapolation procedure has been applied to predict the remaining fatigue lifetime of the pipes.",60068748,Université Djillali Liabes de Sidi Bel Abbes,Sidi-Bel-Abbès,Algeria,['1706'],31.0,0.14233766233766235,0.3420779220779221,0
470,470,Valuation of European option with correlated credit risk and stochastic interest,"In this paper, we derive an explicit pricing formula for vulnerable call options where the credit risk is handled in a hybrid model. We describe the process of default via a doubly stochastic Poisson process, and assume that the intensity process λ of the Poisson process follows a mean-reverting process. Moreover, the default intensity process λ mutually correlates with the underlying asset and the value of the firm. By applying a changing measure, closed-form solutions of the pricing formula are derived within a general Gaussian interest rate framework.",60089783,Longyan University,Longyan,China,['1708'],22.0,-0.16249999999999998,0.35,1
471,471,ICSSP 2018—Special issue introduction,"The International Conference on Software and System Processes (ICSSP) provides a leading forum for the exchange of research outcomes and industrial best practices in process development from software and systems disciplines. ICSSP 2018 was held in Gothenburg, Sweden, May 26 to 27, 2018, colocated with the 40th International Conference on Software Engineering (ICSE). The theme of ICSSP 2018 was studying “Demands on Processes, Processes on Demand” by recognizing the demands on processes that include the need for both well-developed plans and incremental deliveries (agile and hybrid processes), utilization of increased automation (model-based engineering and DevOps), higher degrees of customer collaboration, comprehensive analysis of existing products for reuse (open source and COTS), and performance requirements of enterprise-level architectures. This special issue includes the revised and extended versions of the five highest ranked full research papers and industry experience papers of ICSSP 2018, including the two award-winning papers.",60029575,"Aerospace Corporation, USA",El Segundo,United States,['1712'],36.5,0.30714285714285716,0.39642857142857135,1
472,472,A note on “The cross-efficiency in the optimistic–pessimistic framework”,"This note considers the model developed by Khodabakhshi and Aryavash (Oper Res Int J 17:619–632, 2017); in which the authors propose a new model for cross-efficiency in Data Envelopment Analysis. This procedure proposes the determination of the maximum and the minimum efficiency scores of each unit under the assumption that the sum of the efficiency values of all the units is equal to unity. A ranking of units is constructed on the basis of a score obtained as a combination of these maximum and minimum scores. In the present note, we show that the model developed in the aforementioned studied requires the inclusion of additional conditions in order to guarantee that the efficiency scores are properly computed, and the correct ranking is obtained.",60030114,Universidad Pablo de Olavide,Sevilla,Spain,['1703'],30.75,0.048051948051948054,0.20064935064935066,1
473,473,Design and evaluation of indoor positioning system for user access management in data center,"r.l.-All rights reserved.One critical point in data center management from the physical security perspective (according to ISO 27001 standards) is the management of user access and traffic. Physical security could be improved through the implementation of indoor positioning with a real-time monitoring system. Other than security needs, the information provided could be used for emergency evacuation purposes in a disastrous situation. Presently, indoor positioning is principally based on wireless signals, such as WiFi, RFID, Zigbee, Bluetooth, etc. This study designs a user access management system in the Data Center using indoor-positioning. For the indoor positioning method, k-Nearest Neighbor (kNN) and Fuzzy k-Nearest Neighbor (FkNN) algorithms and Kalman Filter implementation are evaluated. The simulation result shows that the proposed method can improve the positioning accuracy until 8% compared to the existing method.",60103610,Bina Nusantara University,Jakarta,Indonesia,"['1711', '1708', '1705']",18.714285714285715,-0.11388888888888887,0.32896825396825397,1
474,474,"Mobile applications for the promotion and support of healthy nutrition and physical activity habits: A systematic review, extraction of features and taxonomy proposal","Background: Mobile applications can be used for the monitoring of lifestyles and physical activity. It can be installed in commodity mobile devices, which are currently used by different types of people in their daily activities worlwide. Objective: This paper reviews and categorizes the mobile applications related to diet, nutrition, health, physical activity and education, showing the analysis of 73 mobile applications available on Google Play Store with the extraction of the different features. Methods: The mobile applications were analyzed in relation to each proposed category and their features, starting with the definition of the search keywords used in the Google Play Store. Each mobile application was installed on a smartphone, and validated whether it was researched in scientific studies. Finally, all mobile applications and features were categorized. Results: These mobile applications were clustered into four groups, including diet and nutrition, health, physical activity and education. The features of mobile applications were also categorized into six groups, including diet, anthropometric parameters, social, physical activity, medical parameters and vital parameters. The most available features of the mobile applications are weight, height, age, gender, goals, calories needed calculation, diet diary, food database with calories, calories burned and calorie intake. Conclusion: With this review, it was concluded that most mobile applications available in the market are related to diet, and they are important for different types of people. A promising idea for future work is to evaluate the acceptance by young people of such mobile applications.",60001002,Universidade da Beira Interior,Covilha,Portugal,['1701'],22.0,0.11234567901234567,0.36900352733686076,1
475,475,Stepwise transition to agile: From three agile practices to Kanban adaptation,"Many smaller companies cannot afford the time and effort to change their development processes all at once. In some cases, companies are not aware of the fact that many aspects of agile development are already in place. The aim of this work was to evaluate if an evolutionary transition to agile software development is suitable for small companies. We conducted a case study with a small company to start their step-by-step agile transition. Initially, three agile software development practices were introduced. Based on the assessment of improvements, the transition continued with three Kanban practices. Experiences with the improvement process and the selected practices were elicited by means of qualitative interviews for data collection. Our case study reports details on the implementation of the first practices as well as the way the resulting agile transition has taken so far. The positive experiences reported by all employees during the agile transition indicate that an evolutionary transition is suitable for small companies. The experiences concerning the transition process and the positive effects of the selected practices motivate practitioners to start their own agile transition.",60007411,Fraunhofer Institute for Experimental Software Engineering IESE,Kaiserslautern,Germany,['1712'],18.1,0.2786157024793388,0.5965564738292011,1
476,476,Analysis on information sharing in forest product supply chain based on evolutionary game theory," All rights reserved.This paper mainly explores the decision-making of enterprises on information sharing (IS) in forest product supply chain (FPSC). Firstly, several influencing factors of the IS between FPSC enterprises were identified according to the relevant literature, namely, the IS degree, information absorption capacity, the IS cost, incentive coefficient, penalty coefficient, risk coefficient and synergy coefficient. Based on these factors, the author constructed an evolutionary game model for the decision-making of the IS. Then, the dynamic evolution of the IS between FPSC enterprises was simulated on the Matlab, followed by the discussion on the impact of each factor on the IS decisions of each side. The results show that the IS between FPSC enterprises is promoted by the IS degree, information absorption capacity, incentive coefficient, penalty coefficient and synergy coefficient, but suppressed by the IS cost and risk coefficient. Finally, four countermeasures were suggested to enhance the IS between FPSC enterprises, including raising the IS awareness, enhancing information absorption capacity, creating an IS mechanism, and strengthening IS coordination. The research findings provide a reference for improving the IS between FPSC enterprises and enhancing the performance of the FPSC.",60028739,Xiangtan University,Xiangtan,China,['1706'],27.0,0.027777777777777773,0.4666666666666666,0
477,477,Simulation and Analysis of PI and NN Tuned PI Controllers for Transformer Based Three-Phase Multi-level Inverter with MC-PWM Techniques," All rights reserved.The proposed work mainly deals with transformer-based three-phase Multi-Level Inverter (MLI) where the switches in MLI are controlled by Multi-Carrier PWM (MC-PWM) techniques. In this article, 48V DC input voltage is fed to 48/400V High-Voltage DC-DC boost converter which is controlled by Proportional–Integral (PI) and Neural-Network (NN) tuned PI controllers. 400V DC output from boost converter is connected to three-phase MLI where the MLI switches are controlled by three different types of MC-PWM techniques like Phase Disposition (PD), Phase Opposition and Disposition (POD) and Alternate Phase Opposition and Disposition (APOD). The overall system performance in terms of Total Harmonic Distortion (%THD) is analyzed and it is depicted that the proposed system under different modulation indices gives improved THD results with an NN tuned PI controller-based boost converter. The whole analysis is performed on the MATLAB\Simulink platform.",114211054,Vignan’s Foundation for Science,Guntur,India,['1706'],27.8,0.05238095238095238,0.3833333333333333,0
478,478,Dynamics of Population Distribution by Patches,"Abstract: This paper considers the patch selection by a population without having full information about the utility of the patch, i.e., the amount of its energy resources. This problem is related to the optimal foraging theory. According to U. Dieckmann’s suggestion, the population distribution by patches should be modeled according to the utility function that takes into account the amount of resources per patch, the population–patch distance, and the extent to which the population is aware of the amount of resources in the patch. In this case, the population distribution by patches is described using the Boltzmann distribution. Dieckmann considers a static problem without taking into account the change in the position of the population over time. In this paper, we suggest a dynamic system that describes the population distribution by patches, which depends on the utility of patches that changes over time as a result of variations in the population–patch distance. That said, the Boltzmann distribution is a particular solution of the derived system of ordinary differential equations. The Lyapunov stability condition for the Boltzmann distribution is derived. The patch utility functions dependent on the distance to and the population’s awareness of the patch are introduced. As a result, in the 2D case the R2 space in divided in preferential utility domains. This partition generalizes G.F. Voronoy’s diagram.",60109800,Institute of Applied Mathematical Research of the Karelian Research Centre of the Russian Academy of Sciences,Petrozavodsk,Russian Federation,"['1712', '1711']",16.846153846153847,0.14523809523809525,0.4428571428571429,1
479,479,Bladder tumor grading and staging prediction of magnetic resonance imaging based on transfer learning,"Bladder cancer ranks fourth in male malignant tumors and eighth in mortality. Early detection of bladder tumors is important for preventing bladder cancer, reducing mortality, and improving patients' quality of life. In this paper, we used the deep learning model such as Resnet-v2-50 and Inceptionv3 to predict Bladder tumor grading and staging. When the model was trained and tested, the experiment data set coming from the Chinese University Computer Design Competition-Big Data and Artificial Intelligence Challenge, was used. The test set which accounted for 10% of the data set was randomly disrupted. First, the method of transfer learning was used to train the corresponding network where the convolutional layer parameters were fixed and the fully connected layer was retrained. Then for this data set, we compared the impact of three improved strategies on its classification accuracy. The three improved strategies were that: 1. Doing data augmentation by randomly changing brightness and contrast of images and then added the changed images to the training set. 2. Features extracted by Resnet-v2-50 and Inception-v3 were stitched before they were sent into the fully connected layer. 3. Combining the previous two methods. The experiments results showed that for the grading prediction, the inception-v3 model with data augmentation had the highest classification accuracy of 95.5%; for the staging prediction, stitching models based on the inception-v3 and Resnet-v2-50 without data augmentation had the highest classification accuracy of 92.8%. It implied the effectiveness of these two improved strategies (feature stitching and data augmentation) for different classification tasks. However, it may not work well if the two methods are used at the same time.",60005816,South China Normal University,Guangzhou,China,"['1712', '1709', '1707', '1705']",16.625,-0.06111111111111111,0.38166666666666665,1
480,480,MBFN: A multi-branch face network for facial analysis,"We present a multi-task algorithm for simultaneous face identification, gender recognition, age estimation, several facial attributes prediction and facial expression classification by using a single deep multi-branch convolutional neural network (CNN) based on MobileFaceNet. The proposed method, called MBFN (multi-branch face network), uses the backbone network for face identification and pulls branches from the backbone for other facial tasks. It exploits the synergy among the facial tasks which enhances their individual performances. Extensive experiments show that the proposed network is able to capture global and local information in faces and achieve state-of-the-art result for most of these tasks.",60003970,Zhejiang University,Hangzhou,China,"['1712', '1709', '1707', '1705']",24.5,0.053571428571428575,0.1898412698412698,1
481,481,Area Definition and Public Opinion Research of Natural Disaster Based on Micro-blog Data," Published by Elsevier B.V.Natural disasters have long disturbed people's normal lives. How to effectively identify and assess natural disaster-affected areas and further control network grievances is of great significance. This paper takes the floods in Hunan Province of China in 2017 as an example, based on the data sources of Sina Weibo, and combines text analysis and image analysis technology to define the disaster scope of natural disasters, and then uses sentimental analysis method and correlation analysis method to study the network public opinion in the disaster area. In this paper, the average accuracy and recall rate of the model which combines image analysis and text analysis to define the disaster area are 72.10% and 81.59% respectively, which effectively realizes the definition of flood disaster area in Hunan Province. In addition, this paper finds out the law of the development and change of network public opinion, and puts forward the opinions and suggestions on the determination of disaster area, the relief of disaster and the control of network public opinion.",60016521,Sichuan University,Chengdu,China,['1700'],34.2,0.13571428571428573,0.45714285714285713,0
482,482,CDMA-based multi-domain communications network for marine robots,"This paper reports on a cross-domain communication system for marine robots based on code-division multiple access (CDMA). The underwater communications channel is a difficult transmission medium due to its link quality variability which depends on location and the application. It also depends on environmental parameters which can vary temporally from hours to days to months to season. Understanding the channel characteristics for data transmission is essential to the development and evaluation of existing or new MAC and Routing Level protocols which better utilize the limited resources within this unpredictable channel. CDMA is the most promising physical layer and multiple access technique for underwater acoustic sensor networks because it: i) is robust to frequency selective fading, ii) compensates for multi-path effects at the receiver, and iii) allows receivers to distinguish among signals simultaneously transmitted by multiple devices. For these reasons, CDMA increases channel re-use and reduces packet retransmissions, which results in decreased energy consumption and increased network throughput. Development of a framework for autonomous co-ordination and networking of marine robot teams from extended ranges to transmit images/information from underwater to above water is proposed using CDMA which is a complete stack of communications protocol from the physical to the application layer for marine robots that spans multiple domains, i.e. under, on and above water. Simulation of the proposed network was performed using network simulator-3 (NS-3). The proposed protocol edge CDMA properties provide multiple access to the limited underwater bandwidth whereas previous reported work only considered CDMA for the physical layer. Simulations show the proposed protocol outperforms existing underwater acoustic network protocols.",60015913,Dalhousie University,Halifax,Canada,"['1712', '1709', '1707', '1705']",23.636363636363637,0.013406926406926409,0.3404199134199135,1
483,483,Debiasing gender biased hindi words with word-embedding,"Word-embedding is a major machine learning technique for computational applications of languages. For a given corpus, the process of word-embedding is to embed each word onto multi-dimensional space such that semantic similarities between similar words are retained. While learning the similarity as encapsulated in the training corpus, the embedding process inadvertently captures many other inherent features present in the corpus. One such thing is the bias arising out of stereotyping present in almost all the corpus no matter how extensively used and trusted they are. We study this aspect of word-embedding in the context of Hindi language. We show that many gender-neutral words in Hindi are mapped to vectors which are inclined towards one gender or the other in multi-dimensional space. We propose a new algorithm of debiasing and demonstrate its efficacy in the context of Hindi language. Further, we build a SVM-based classifier that determines whether a gender-neutral word is classified as neutral or otherwise. We corroborate our claim with experimental results on large number of individual words. This work is first ever result on debiasing in Hindi Language and our new debiasing algorithm can be applicable in the context of any language.",60114739,Maharaja Surajmal Institute of Technology,New Delhi,India,"['1712', '1709', '1707', '1705']",19.4,0.09163961038961038,0.38635161135161133,1
484,484,Looking over the Research Literature on Software Engineering from 2016 to 2018," Published by Elsevier B.V.This paper carries out a bibliometric analysis to detect (i) what is the most influential research on software engineering at the moment, (ii) where is being published that relevant research, (iii) what are the most commonly researched topics, (iv) and where is being undertaken that research (i.e., in which countries and institutions). For that, 6,365 software engineering articles, published from 2016 to 2018 on a variety of conferences and journals, are examined.",60028711,Universidad Nacional de Educacion a Distancia,Madrid,Spain,['1700'],38.0,0.27499999999999997,0.6,0
485,485,Leveraging Users' Trust and Reputation in Social Networks," Published by Elsevier B.V.In on line communities, where there is a huge number of users that interact under anonymous identities, it has been observed that e-word of mouth is a very powerful influence tool. So far, this technology is well known in on-line marketplaces, such as Amazon1, eBay2 or travel based platforms like Tripadvisor or Booking. However, these trust based approach can be leverage in other scenarios from e-democracy to trust based recommendations on e-health context and e-learning systems. The purpose of this contribution is to analyse the main existing trust and reputation mechanisms and to point out new research challenges that needs to be accomplished with the objective of fully exploiting these systems in real world on-line communities.",60027844,Universidad de Granada,Granada,Spain,['1700'],30.0,0.14680303030303027,0.5462878787878787,0
